scenario,queryNo,query,state,mode,database,time,dbhits,memory
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,memgraph,4.511176,15306,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" WITH DISTINCT c SET c.EcountryCodes = ""Sp""",after,update,memgraph,2.256748,15310,
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,memgraph,1.1745189999999999,3438,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,memgraph,173.016685,1030373,
S_Off-1,2,"PROFILE MATCH (e:Entity)-[]-(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes, e.service_provider",after,retrieval,memgraph,275.291853,1030567,
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,memgraph,0.669483,866,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,memgraph,4.045478,15306,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" WITH DISTINCT c SET c.EcountryCodes = ""Sp""",after,update,memgraph,2.153886,15310,
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,memgraph,1.142321,3438,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,memgraph,175.08044800000002,1030373,
S_Off-1,2,"PROFILE MATCH (e:Entity)-[]-(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes, e.service_provider",after,retrieval,memgraph,324.297939,1030567,
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,memgraph,0.652397,866,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,memgraph,4.364175,15306,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" WITH DISTINCT c SET c.EcountryCodes = ""Sp""",after,update,memgraph,1.395932,15310,
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,memgraph,1.1748399999999999,3438,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,memgraph,170.03081300000002,1030373,
S_Off-1,2,"PROFILE MATCH (e:Entity)-[]-(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes, e.service_provider",after,retrieval,memgraph,274.139117,1030567,
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,memgraph,0.6283,866,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,memgraph,3.729285,15306,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" WITH DISTINCT c SET c.EcountryCodes = ""Sp""",after,update,memgraph,2.239294,15310,
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,memgraph,0.88763,3438,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,memgraph,171.099846,1030373,
S_Off-1,2,"PROFILE MATCH (e:Entity)-[]-(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes, e.service_provider",after,retrieval,memgraph,271.777358,1030567,
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,memgraph,0.6772039999999999,866,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,memgraph,3.491108,15306,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" WITH DISTINCT c SET c.EcountryCodes = ""Sp""",after,update,memgraph,2.0364790000000004,15310,
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,memgraph,0.8518859999999999,3438,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,memgraph,168.14832600000003,1030373,
S_Off-1,2,"PROFILE MATCH (e:Entity)-[]-(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes, e.service_provider",after,retrieval,memgraph,320.6303659999999,1030567,
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,memgraph,0.7264280000000001,866,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,memgraph,4.183094,15306,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" WITH DISTINCT c SET c.EcountryCodes = ""Sp""",after,update,memgraph,1.393789,15310,
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,memgraph,0.86054,3438,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,memgraph,168.41257000000002,1030373,
S_Off-1,2,"PROFILE MATCH (e:Entity)-[]-(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes, e.service_provider",after,retrieval,memgraph,272.99616499999996,1030567,
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,memgraph,0.662892,866,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,memgraph,4.169334,15306,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" WITH DISTINCT c SET c.EcountryCodes = ""Sp""",after,update,memgraph,1.978453,15310,
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,memgraph,0.792959,3438,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,memgraph,167.46274800000003,1030373,
S_Off-1,2,"PROFILE MATCH (e:Entity)-[]-(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes, e.service_provider",after,retrieval,memgraph,272.37875,1030567,
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,memgraph,0.663724,866,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,memgraph,4.273571,15306,
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" WITH DISTINCT c SET c.EcountryCodes = ""Sp""",after,update,memgraph,1.113346,15310,
