scenario,queryNo,query,state,mode,database,time,dbhits,memory
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,neo4j,8.568802,24071,328
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" WITH DISTINCT c SET c.EcountryCodes = ""Sp""",after,update,neo4j,2.885321,14447,560
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,neo4j,1.83641,2575,544
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,neo4j,87.033714,1031379,536
S_Off-1,2,"PROFILE MATCH (e:Entity)-[]-(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes, e.service_provider",after,retrieval,neo4j,288.647144,1716575,1160
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,neo4j,0.242893,6,328
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,neo4j,7.950496,24071,328
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" WITH DISTINCT c SET c.EcountryCodes = ""Sp""",after,update,neo4j,2.848586,14447,560
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,neo4j,1.713866,2575,544
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,neo4j,86.044102,1031379,536
S_Off-1,2,"PROFILE MATCH (e:Entity)-[]-(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes, e.service_provider",after,retrieval,neo4j,286.250645,1716575,1160
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,neo4j,0.339058,6,328
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,neo4j,6.752642,24071,328
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" WITH DISTINCT c SET c.EcountryCodes = ""Sp""",after,update,neo4j,2.826863,14447,560
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,neo4j,1.719125,2575,544
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,neo4j,86.338774,1031379,536
S_Off-1,2,"PROFILE MATCH (e:Entity)-[]-(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes, e.service_provider",after,retrieval,neo4j,287.706024,1716575,1160
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,neo4j,0.229123,6,328
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,neo4j,6.783027,24071,328
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" WITH DISTINCT c SET c.EcountryCodes = ""Sp""",after,update,neo4j,2.829146,14447,560
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,neo4j,1.872284,2575,544
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,neo4j,87.272802,1031379,536
S_Off-1,2,"PROFILE MATCH (e:Entity)-[]-(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes, e.service_provider",after,retrieval,neo4j,277.066872,1716575,1160
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,neo4j,0.255342,6,328
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,neo4j,6.87843,24071,328
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" WITH DISTINCT c SET c.EcountryCodes = ""Sp""",after,update,neo4j,2.843659,14447,560
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,neo4j,1.727527,2575,544
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,neo4j,88.864856,1031379,536
S_Off-1,2,"PROFILE MATCH (e:Entity)-[]-(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes, e.service_provider",after,retrieval,neo4j,277.310285,1716575,1160
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,neo4j,0.224005,6,328
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,neo4j,6.832002,24071,328
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" WITH DISTINCT c SET c.EcountryCodes = ""Sp""",after,update,neo4j,2.839182,14447,560
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,neo4j,1.752053,2575,544
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,neo4j,87.299412,1031379,536
S_Off-1,2,"PROFILE MATCH (e:Entity)-[]-(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes, e.service_provider",after,retrieval,neo4j,281.167362,1716575,1160
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,neo4j,0.230665,6,328
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,neo4j,6.807034,24071,328
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" WITH DISTINCT c SET c.EcountryCodes = ""Sp""",after,update,neo4j,3.349877,14447,560
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,neo4j,2.060686,2575,544
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,neo4j,86.648328,1031379,536
S_Off-1,2,"PROFILE MATCH (e:Entity)-[]-(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes, e.service_provider",after,retrieval,neo4j,277.351988,1716575,1160
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,neo4j,0.298187,6,328
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,neo4j,6.783769,24071,328
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" WITH DISTINCT c SET c.EcountryCodes = ""Sp""",after,update,neo4j,2.884419,14447,560
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,neo4j,1.932184,2575,544
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes",after,retrieval,neo4j,87.060724,1031379,536
S_Off-1,2,"PROFILE MATCH (e:Entity)-[]-(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL RETURN DISTINCT c.Ecountries, c.EcountryCodes, e.service_provider",after,retrieval,neo4j,287.380066,1716575,1160
S_Off-1,1,"PROFILE MATCH (c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,neo4j,0.244836,6,328
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" SET c.EcountryCodes = ""Sp""",after,update,neo4j,7.108775,24071,328
S_Off-1,1,"PROFILE MATCH (:Entity)-[]->(c:EcountriesecountryCodes) WHERE c.Ecountries IS NOT NULL AND c.EcountryCodes IS NOT NULL AND c.Ecountries = ""Singapore"" WITH DISTINCT c SET c.EcountryCodes = ""Sp""",after,update,neo4j,2.839823,14447,560
