scenario,queryNo,query,state,mode,database,time,dbhits,memory
S_Ts-2,2,"PROFILE MATCH (ts:TrainService)-->(t:STOPS_AT)-->(s:Station), (ts)-->(d:Tsdatetsnumbertstype), (s)-->(n:Snametcode), (t)-->(n) WHERE d.Tstype CONTAINS ""Nightjet"" RETURN DISTINCT d.Tsnumber, d.Tstype, n.Tcode",after,retrieval,memgraph,8279.689914,191562509,
S_Ts-2,3,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype) WHERE d.Tstype CONTAINS ""Nightjet"" RETURN DISTINCT d.Tsnumber, ts.completely_cancelled",after,retrieval,memgraph,1027.4768599999998,9712778,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype), (ts)-->(e:Tsdatetsnumbertsoperator) WHERE d.Tstype CONTAINS ""Sprinter"" RETURN DISTINCT d.Tsnumber, e.Tsoperator",after,retrieval,memgraph,1234.884997,13381704,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype), (ts)-->(e:Tsdatetsnumbertsoperator) WHERE d.Tstype CONTAINS ""Sprinter"" RETURN DISTINCT d.Tsnumber, e.Tsoperator",after,retrieval,memgraph,1220.0792259999998,13381704,
S_Ts-2,1,"PROFILE MATCH (n:Snametcode) WHERE n.Sname = ""Innsbruck Hbf"" SET n.Tcode = ""Rainbow""",after,update,memgraph,0.056324,7,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) WHERE n.Sname = ""Innsbruck Hbf"" SET n.Tcode = ""Rainbow""",after,update,memgraph,0.07991999999999999,226,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) WHERE n.Sname = ""Innsbruck Hbf"" WITH DISTINCT n  SET n.Tcode = ""Rainbow""",after,update,memgraph,0.105968,230,
S_Ts-2,1,"PROFILE MATCH (n:Snametcode) RETURN DISTINCT n.Sname, n.Tcode",after,retrieval,memgraph,292.135665,5673812,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) RETURN DISTINCT n.Sname, n.Tcode",after,retrieval,memgraph,2115.9142640000005,21532367,
S_Ts-2,2,"PROFILE MATCH (ts:TrainService)-->(t:STOPS_AT)-->(s:Station), (ts)-->(d:Tsdatetsnumbertstype), (s)-->(n:Snametcode), (t)-->(n) WHERE d.Tstype CONTAINS ""Nightjet"" RETURN DISTINCT d.Tsnumber, d.Tstype, n.Tcode",after,retrieval,memgraph,8246.600857999998,191562509,
S_Ts-2,3,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype) WHERE d.Tstype CONTAINS ""Nightjet"" RETURN DISTINCT d.Tsnumber, ts.completely_cancelled",after,retrieval,memgraph,1061.8069980000002,9712778,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype), (ts)-->(e:Tsdatetsnumbertsoperator) WHERE d.Tstype CONTAINS ""Sprinter"" RETURN DISTINCT d.Tsnumber, e.Tsoperator",after,retrieval,memgraph,1249.0325489999998,13381704,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype), (ts)-->(e:Tsdatetsnumbertsoperator) WHERE d.Tstype CONTAINS ""Sprinter"" RETURN DISTINCT d.Tsnumber, e.Tsoperator",after,retrieval,memgraph,1255.203754,13381704,
S_Ts-2,1,"PROFILE MATCH (n:Snametcode) WHERE n.Sname = ""Innsbruck Hbf"" SET n.Tcode = ""Rainbow""",after,update,memgraph,0.090757,7,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) WHERE n.Sname = ""Innsbruck Hbf"" SET n.Tcode = ""Rainbow""",after,update,memgraph,0.150876,226,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) WHERE n.Sname = ""Innsbruck Hbf"" WITH DISTINCT n  SET n.Tcode = ""Rainbow""",after,update,memgraph,0.09985999999999999,230,
S_Ts-2,1,"PROFILE MATCH (n:Snametcode) RETURN DISTINCT n.Sname, n.Tcode",after,retrieval,memgraph,321.72667,5673812,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) RETURN DISTINCT n.Sname, n.Tcode",after,retrieval,memgraph,2114.695256,21532367,
S_Ts-2,2,"PROFILE MATCH (ts:TrainService)-->(t:STOPS_AT)-->(s:Station), (ts)-->(d:Tsdatetsnumbertstype), (s)-->(n:Snametcode), (t)-->(n) WHERE d.Tstype CONTAINS ""Nightjet"" RETURN DISTINCT d.Tsnumber, d.Tstype, n.Tcode",after,retrieval,memgraph,8192.412221,191562509,
S_Ts-2,3,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype) WHERE d.Tstype CONTAINS ""Nightjet"" RETURN DISTINCT d.Tsnumber, ts.completely_cancelled",after,retrieval,memgraph,1023.8532920000001,9712778,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype), (ts)-->(e:Tsdatetsnumbertsoperator) WHERE d.Tstype CONTAINS ""Sprinter"" RETURN DISTINCT d.Tsnumber, e.Tsoperator",after,retrieval,memgraph,1215.1275769999997,13381704,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype), (ts)-->(e:Tsdatetsnumbertsoperator) WHERE d.Tstype CONTAINS ""Sprinter"" RETURN DISTINCT d.Tsnumber, e.Tsoperator",after,retrieval,memgraph,1203.662371,13381704,
S_Ts-2,1,"PROFILE MATCH (n:Snametcode) WHERE n.Sname = ""Innsbruck Hbf"" SET n.Tcode = ""Rainbow""",after,update,memgraph,0.057305,7,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) WHERE n.Sname = ""Innsbruck Hbf"" SET n.Tcode = ""Rainbow""",after,update,memgraph,0.098166,226,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) WHERE n.Sname = ""Innsbruck Hbf"" WITH DISTINCT n  SET n.Tcode = ""Rainbow""",after,update,memgraph,0.061163999999999996,230,
S_Ts-2,1,"PROFILE MATCH (n:Snametcode) RETURN DISTINCT n.Sname, n.Tcode",after,retrieval,memgraph,289.30583099999996,5673812,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) RETURN DISTINCT n.Sname, n.Tcode",after,retrieval,memgraph,2115.394174,21532367,
S_Ts-2,2,"PROFILE MATCH (ts:TrainService)-->(t:STOPS_AT)-->(s:Station), (ts)-->(d:Tsdatetsnumbertstype), (s)-->(n:Snametcode), (t)-->(n) WHERE d.Tstype CONTAINS ""Nightjet"" RETURN DISTINCT d.Tsnumber, d.Tstype, n.Tcode",after,retrieval,memgraph,8199.911375,191562509,
S_Ts-2,3,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype) WHERE d.Tstype CONTAINS ""Nightjet"" RETURN DISTINCT d.Tsnumber, ts.completely_cancelled",after,retrieval,memgraph,1026.1420010000002,9712778,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype), (ts)-->(e:Tsdatetsnumbertsoperator) WHERE d.Tstype CONTAINS ""Sprinter"" RETURN DISTINCT d.Tsnumber, e.Tsoperator",after,retrieval,memgraph,1217.03524,13381704,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype), (ts)-->(e:Tsdatetsnumbertsoperator) WHERE d.Tstype CONTAINS ""Sprinter"" RETURN DISTINCT d.Tsnumber, e.Tsoperator",after,retrieval,memgraph,1213.686672,13381704,
S_Ts-2,1,"PROFILE MATCH (n:Snametcode) WHERE n.Sname = ""Innsbruck Hbf"" SET n.Tcode = ""Rainbow""",after,update,memgraph,0.09576299999999999,7,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) WHERE n.Sname = ""Innsbruck Hbf"" SET n.Tcode = ""Rainbow""",after,update,memgraph,0.145057,226,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) WHERE n.Sname = ""Innsbruck Hbf"" WITH DISTINCT n  SET n.Tcode = ""Rainbow""",after,update,memgraph,0.093309,230,
S_Ts-2,1,"PROFILE MATCH (n:Snametcode) RETURN DISTINCT n.Sname, n.Tcode",after,retrieval,memgraph,290.812887,5673812,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) RETURN DISTINCT n.Sname, n.Tcode",after,retrieval,memgraph,2130.254083,21532367,
S_Ts-2,2,"PROFILE MATCH (ts:TrainService)-->(t:STOPS_AT)-->(s:Station), (ts)-->(d:Tsdatetsnumbertstype), (s)-->(n:Snametcode), (t)-->(n) WHERE d.Tstype CONTAINS ""Nightjet"" RETURN DISTINCT d.Tsnumber, d.Tstype, n.Tcode",after,retrieval,memgraph,8214.010578000001,191562509,
S_Ts-2,3,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype) WHERE d.Tstype CONTAINS ""Nightjet"" RETURN DISTINCT d.Tsnumber, ts.completely_cancelled",after,retrieval,memgraph,1041.800084,9712778,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype), (ts)-->(e:Tsdatetsnumbertsoperator) WHERE d.Tstype CONTAINS ""Sprinter"" RETURN DISTINCT d.Tsnumber, e.Tsoperator",after,retrieval,memgraph,1203.4170409999997,13381704,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype), (ts)-->(e:Tsdatetsnumbertsoperator) WHERE d.Tstype CONTAINS ""Sprinter"" RETURN DISTINCT d.Tsnumber, e.Tsoperator",after,retrieval,memgraph,1205.7594980000001,13381704,
S_Ts-2,1,"PROFILE MATCH (n:Snametcode) WHERE n.Sname = ""Innsbruck Hbf"" SET n.Tcode = ""Rainbow""",after,update,memgraph,0.058388,7,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) WHERE n.Sname = ""Innsbruck Hbf"" SET n.Tcode = ""Rainbow""",after,update,memgraph,0.088722,226,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) WHERE n.Sname = ""Innsbruck Hbf"" WITH DISTINCT n  SET n.Tcode = ""Rainbow""",after,update,memgraph,0.09821700000000001,230,
S_Ts-2,1,"PROFILE MATCH (n:Snametcode) RETURN DISTINCT n.Sname, n.Tcode",after,retrieval,memgraph,337.375855,5673812,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) RETURN DISTINCT n.Sname, n.Tcode",after,retrieval,memgraph,2114.9687470000003,21532367,
S_Ts-2,2,"PROFILE MATCH (ts:TrainService)-->(t:STOPS_AT)-->(s:Station), (ts)-->(d:Tsdatetsnumbertstype), (s)-->(n:Snametcode), (t)-->(n) WHERE d.Tstype CONTAINS ""Nightjet"" RETURN DISTINCT d.Tsnumber, d.Tstype, n.Tcode",after,retrieval,memgraph,8241.004500000001,191562509,
S_Ts-2,3,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype) WHERE d.Tstype CONTAINS ""Nightjet"" RETURN DISTINCT d.Tsnumber, ts.completely_cancelled",after,retrieval,memgraph,1028.7793709999999,9712778,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype), (ts)-->(e:Tsdatetsnumbertsoperator) WHERE d.Tstype CONTAINS ""Sprinter"" RETURN DISTINCT d.Tsnumber, e.Tsoperator",after,retrieval,memgraph,1230.362944,13381704,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype), (ts)-->(e:Tsdatetsnumbertsoperator) WHERE d.Tstype CONTAINS ""Sprinter"" RETURN DISTINCT d.Tsnumber, e.Tsoperator",after,retrieval,memgraph,1237.2735469999998,13381704,
S_Ts-2,1,"PROFILE MATCH (n:Snametcode) WHERE n.Sname = ""Innsbruck Hbf"" SET n.Tcode = ""Rainbow""",after,update,memgraph,0.06221299999999999,7,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) WHERE n.Sname = ""Innsbruck Hbf"" SET n.Tcode = ""Rainbow""",after,update,memgraph,0.183175,226,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) WHERE n.Sname = ""Innsbruck Hbf"" WITH DISTINCT n  SET n.Tcode = ""Rainbow""",after,update,memgraph,0.094901,230,
S_Ts-2,1,"PROFILE MATCH (n:Snametcode) RETURN DISTINCT n.Sname, n.Tcode",after,retrieval,memgraph,322.06424400000003,5673812,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) RETURN DISTINCT n.Sname, n.Tcode",after,retrieval,memgraph,2114.6341669999997,21532367,
S_Ts-2,2,"PROFILE MATCH (ts:TrainService)-->(t:STOPS_AT)-->(s:Station), (ts)-->(d:Tsdatetsnumbertstype), (s)-->(n:Snametcode), (t)-->(n) WHERE d.Tstype CONTAINS ""Nightjet"" RETURN DISTINCT d.Tsnumber, d.Tstype, n.Tcode",after,retrieval,memgraph,8240.140275,191562509,
S_Ts-2,3,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype) WHERE d.Tstype CONTAINS ""Nightjet"" RETURN DISTINCT d.Tsnumber, ts.completely_cancelled",after,retrieval,memgraph,1051.486367,9712778,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype), (ts)-->(e:Tsdatetsnumbertsoperator) WHERE d.Tstype CONTAINS ""Sprinter"" RETURN DISTINCT d.Tsnumber, e.Tsoperator",after,retrieval,memgraph,1288.882257,13381704,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype), (ts)-->(e:Tsdatetsnumbertsoperator) WHERE d.Tstype CONTAINS ""Sprinter"" RETURN DISTINCT d.Tsnumber, e.Tsoperator",after,retrieval,memgraph,1215.878375,13381704,
S_Ts-2,1,"PROFILE MATCH (n:Snametcode) WHERE n.Sname = ""Innsbruck Hbf"" SET n.Tcode = ""Rainbow""",after,update,memgraph,0.058677999999999994,7,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) WHERE n.Sname = ""Innsbruck Hbf"" SET n.Tcode = ""Rainbow""",after,update,memgraph,0.162334,226,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) WHERE n.Sname = ""Innsbruck Hbf"" WITH DISTINCT n  SET n.Tcode = ""Rainbow""",after,update,memgraph,0.058729,230,
S_Ts-2,1,"PROFILE MATCH (n:Snametcode) RETURN DISTINCT n.Sname, n.Tcode",after,retrieval,memgraph,289.58529,5673812,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) RETURN DISTINCT n.Sname, n.Tcode",after,retrieval,memgraph,2135.258693,21532367,
S_Ts-2,2,"PROFILE MATCH (ts:TrainService)-->(t:STOPS_AT)-->(s:Station), (ts)-->(d:Tsdatetsnumbertstype), (s)-->(n:Snametcode), (t)-->(n) WHERE d.Tstype CONTAINS ""Nightjet"" RETURN DISTINCT d.Tsnumber, d.Tstype, n.Tcode",after,retrieval,memgraph,8233.423008,191562509,
S_Ts-2,3,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype) WHERE d.Tstype CONTAINS ""Nightjet"" RETURN DISTINCT d.Tsnumber, ts.completely_cancelled",after,retrieval,memgraph,1062.037425,9712778,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype), (ts)-->(e:Tsdatetsnumbertsoperator) WHERE d.Tstype CONTAINS ""Sprinter"" RETURN DISTINCT d.Tsnumber, e.Tsoperator",after,retrieval,memgraph,1243.220174,13381704,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype), (ts)-->(e:Tsdatetsnumbertsoperator) WHERE d.Tstype CONTAINS ""Sprinter"" RETURN DISTINCT d.Tsnumber, e.Tsoperator",after,retrieval,memgraph,1205.3085919999999,13381704,
S_Ts-2,1,"PROFILE MATCH (n:Snametcode) WHERE n.Sname = ""Innsbruck Hbf"" SET n.Tcode = ""Rainbow""",after,update,memgraph,0.058967,7,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) WHERE n.Sname = ""Innsbruck Hbf"" SET n.Tcode = ""Rainbow""",after,update,memgraph,0.10887400000000001,226,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) WHERE n.Sname = ""Innsbruck Hbf"" WITH DISTINCT n  SET n.Tcode = ""Rainbow""",after,update,memgraph,0.08915100000000001,230,
S_Ts-2,1,"PROFILE MATCH (n:Snametcode) RETURN DISTINCT n.Sname, n.Tcode",after,retrieval,memgraph,290.34293099999996,5673812,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) RETURN DISTINCT n.Sname, n.Tcode",after,retrieval,memgraph,2170.988229,21532367,
S_Ts-2,2,"PROFILE MATCH (ts:TrainService)-->(t:STOPS_AT)-->(s:Station), (ts)-->(d:Tsdatetsnumbertstype), (s)-->(n:Snametcode), (t)-->(n) WHERE d.Tstype CONTAINS ""Nightjet"" RETURN DISTINCT d.Tsnumber, d.Tstype, n.Tcode",after,retrieval,memgraph,8233.539372,191562509,
S_Ts-2,3,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype) WHERE d.Tstype CONTAINS ""Nightjet"" RETURN DISTINCT d.Tsnumber, ts.completely_cancelled",after,retrieval,memgraph,1049.7203359999999,9712778,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype), (ts)-->(e:Tsdatetsnumbertsoperator) WHERE d.Tstype CONTAINS ""Sprinter"" RETURN DISTINCT d.Tsnumber, e.Tsoperator",after,retrieval,memgraph,1221.853747,13381704,
S_Ts-2,4,"PROFILE MATCH (ts:TrainService)-->(d:Tsdatetsnumbertstype), (ts)-->(e:Tsdatetsnumbertsoperator) WHERE d.Tstype CONTAINS ""Sprinter"" RETURN DISTINCT d.Tsnumber, e.Tsoperator",after,retrieval,memgraph,1211.5829790000003,13381704,
S_Ts-2,1,"PROFILE MATCH (n:Snametcode) WHERE n.Sname = ""Innsbruck Hbf"" SET n.Tcode = ""Rainbow""",after,update,memgraph,0.07385100000000001,7,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) WHERE n.Sname = ""Innsbruck Hbf"" SET n.Tcode = ""Rainbow""",after,update,memgraph,0.049205,226,
S_Ts-2,1,"PROFILE MATCH (s:Station)-->(n:Snametcode), (t:STOPS_AT)-->(n), (t)-->(s) WHERE n.Sname = ""Innsbruck Hbf"" WITH DISTINCT n  SET n.Tcode = ""Rainbow""",after,update,memgraph,0.087542,230,
