scenario,queryNo,query,state,mode,database,time,dbhits,memory
S_Lon,1,"PROFILE MATCH  ()-[]-(d:CONNECTED_THROUGH)-[]-(), (d)-[]-(c:Ccolorclinectype) RETURN DISTINCT c.Cline, c.Ccolor",after,retrieval,memgraph,11.031689,35898,
S_Lon,2,"PROFILE MATCH (s:Station)-[]-(:CONNECTED_THROUGH)-[:CCOLORCLINECTYPE]-(c:Ccolorclinectype) WHERE s.name = ""Piccadilly Circus"" RETURN DISTINCT c.Cline",after,retrieval,memgraph,0.7017720000000001,2709,
S_Lon,3,"PROFILE MATCH (s:SzoneszoneOriginal) WHERE s.SzoneOriginal IS NOT NULL RETURN DISTINCT s.Szone, s.SzoneOriginal",after,retrieval,memgraph,0.098347,50,
S_Lon,3,"PROFILE MATCH (s:Station)-[]-(s:SzoneszoneOriginal) WHERE s.SzoneOriginal IS NOT NULL RETURN DISTINCT s.Szone, s.SzoneOriginal",after,retrieval,memgraph,0.040802000000000005,22,
S_Lon,4,"PROFILE MATCH (s:Station)-[]-(c:CONNECTED_THROUGH)-[]-(:Station), (s)-[]-(z:SzoneszoneOriginal), (c)-[]-(d:Ccolorclinectype) WHERE z.Szone = ""6"" RETURN DISTINCT d.Cline",after,retrieval,memgraph,13.836266999999998,88164,
S_Lon,5,"PROFILE MATCH (s:Station)-[]->(c:CONNECTED_THROUGH)-[]->(t:Station), (c)-[]-(d:Ccolorclinectype) WHERE s.name = ""Piccadilly Circus"" and d.Cline =""Bakerloo"" RETURN t.name",after,retrieval,memgraph,0.124086,217,
S_Lon,1,"PROFILE MATCH (c:Ccolorclinectype) WHERE c.Cline = ""Bakerloo"" SET c.Ccolor = ""Rainbow""",after,update,memgraph,0.054340999999999993,7,
S_Lon,1,"PROFILE MATCH (:CONNECTED_THROUGH)-->(c:Ccolorclinectype) WHERE c.Cline = ""Bakerloo"" SET c.Ccolor = ""Rainbow""",after,update,memgraph,0.11479200000000002,152,
S_Lon,1,"PROFILE MATCH (:CONNECTED_THROUGH)-->(c:Ccolorclinectype) WHERE c.Cline = ""Bakerloo"" WITH DISTINCT c SET c.Ccolor = ""Rainbow""",after,update,memgraph,0.12062,156,
S_Lon,1,"PROFILE MATCH (c:Ccolorclinectype) RETURN DISTINCT c.Cline, c.Ccolor",after,retrieval,memgraph,0.434652,2736,
S_Lon,1,"PROFILE MATCH  ()-[]-(d:CONNECTED_THROUGH)-[]-(), (d)-[]-(c:Ccolorclinectype) RETURN DISTINCT c.Cline, c.Ccolor",after,retrieval,memgraph,10.547825000000001,35898,
S_Lon,2,"PROFILE MATCH (s:Station)-[]-(:CONNECTED_THROUGH)-[:CCOLORCLINECTYPE]-(c:Ccolorclinectype) WHERE s.name = ""Piccadilly Circus"" RETURN DISTINCT c.Cline",after,retrieval,memgraph,0.6388250000000001,2709,
S_Lon,3,"PROFILE MATCH (s:SzoneszoneOriginal) WHERE s.SzoneOriginal IS NOT NULL RETURN DISTINCT s.Szone, s.SzoneOriginal",after,retrieval,memgraph,0.10070000000000001,50,
S_Lon,3,"PROFILE MATCH (s:Station)-[]-(s:SzoneszoneOriginal) WHERE s.SzoneOriginal IS NOT NULL RETURN DISTINCT s.Szone, s.SzoneOriginal",after,retrieval,memgraph,0.039279,22,
S_Lon,4,"PROFILE MATCH (s:Station)-[]-(c:CONNECTED_THROUGH)-[]-(:Station), (s)-[]-(z:SzoneszoneOriginal), (c)-[]-(d:Ccolorclinectype) WHERE z.Szone = ""6"" RETURN DISTINCT d.Cline",after,retrieval,memgraph,13.983317999999999,88164,
S_Lon,5,"PROFILE MATCH (s:Station)-[]->(c:CONNECTED_THROUGH)-[]->(t:Station), (c)-[]-(d:Ccolorclinectype) WHERE s.name = ""Piccadilly Circus"" and d.Cline =""Bakerloo"" RETURN t.name",after,retrieval,memgraph,0.130786,217,
S_Lon,1,"PROFILE MATCH (c:Ccolorclinectype) WHERE c.Cline = ""Bakerloo"" SET c.Ccolor = ""Rainbow""",after,update,memgraph,0.079598,7,
S_Lon,1,"PROFILE MATCH (:CONNECTED_THROUGH)-->(c:Ccolorclinectype) WHERE c.Cline = ""Bakerloo"" SET c.Ccolor = ""Rainbow""",after,update,memgraph,0.135904,152,
S_Lon,1,"PROFILE MATCH (:CONNECTED_THROUGH)-->(c:Ccolorclinectype) WHERE c.Cline = ""Bakerloo"" WITH DISTINCT c SET c.Ccolor = ""Rainbow""",after,update,memgraph,0.146961,156,
S_Lon,1,"PROFILE MATCH (c:Ccolorclinectype) RETURN DISTINCT c.Cline, c.Ccolor",after,retrieval,memgraph,0.47398,2736,
S_Lon,1,"PROFILE MATCH  ()-[]-(d:CONNECTED_THROUGH)-[]-(), (d)-[]-(c:Ccolorclinectype) RETURN DISTINCT c.Cline, c.Ccolor",after,retrieval,memgraph,11.374484,35898,
S_Lon,2,"PROFILE MATCH (s:Station)-[]-(:CONNECTED_THROUGH)-[:CCOLORCLINECTYPE]-(c:Ccolorclinectype) WHERE s.name = ""Piccadilly Circus"" RETURN DISTINCT c.Cline",after,retrieval,memgraph,0.71472,2709,
S_Lon,3,"PROFILE MATCH (s:SzoneszoneOriginal) WHERE s.SzoneOriginal IS NOT NULL RETURN DISTINCT s.Szone, s.SzoneOriginal",after,retrieval,memgraph,0.106239,50,
S_Lon,3,"PROFILE MATCH (s:Station)-[]-(s:SzoneszoneOriginal) WHERE s.SzoneOriginal IS NOT NULL RETURN DISTINCT s.Szone, s.SzoneOriginal",after,retrieval,memgraph,0.035834,22,
S_Lon,4,"PROFILE MATCH (s:Station)-[]-(c:CONNECTED_THROUGH)-[]-(:Station), (s)-[]-(z:SzoneszoneOriginal), (c)-[]-(d:Ccolorclinectype) WHERE z.Szone = ""6"" RETURN DISTINCT d.Cline",after,retrieval,memgraph,13.988225999999997,88164,
S_Lon,5,"PROFILE MATCH (s:Station)-[]->(c:CONNECTED_THROUGH)-[]->(t:Station), (c)-[]-(d:Ccolorclinectype) WHERE s.name = ""Piccadilly Circus"" and d.Cline =""Bakerloo"" RETURN t.name",after,retrieval,memgraph,0.14443699999999998,217,
S_Lon,1,"PROFILE MATCH (c:Ccolorclinectype) WHERE c.Cline = ""Bakerloo"" SET c.Ccolor = ""Rainbow""",after,update,memgraph,0.04065,7,
S_Lon,1,"PROFILE MATCH (:CONNECTED_THROUGH)-->(c:Ccolorclinectype) WHERE c.Cline = ""Bakerloo"" SET c.Ccolor = ""Rainbow""",after,update,memgraph,0.147992,152,
S_Lon,1,"PROFILE MATCH (:CONNECTED_THROUGH)-->(c:Ccolorclinectype) WHERE c.Cline = ""Bakerloo"" WITH DISTINCT c SET c.Ccolor = ""Rainbow""",after,update,memgraph,0.143986,156,
S_Lon,1,"PROFILE MATCH (c:Ccolorclinectype) RETURN DISTINCT c.Cline, c.Ccolor",after,retrieval,memgraph,0.40228200000000003,2736,
S_Lon,1,"PROFILE MATCH  ()-[]-(d:CONNECTED_THROUGH)-[]-(), (d)-[]-(c:Ccolorclinectype) RETURN DISTINCT c.Cline, c.Ccolor",after,retrieval,memgraph,10.772440999999999,35898,
S_Lon,2,"PROFILE MATCH (s:Station)-[]-(:CONNECTED_THROUGH)-[:CCOLORCLINECTYPE]-(c:Ccolorclinectype) WHERE s.name = ""Piccadilly Circus"" RETURN DISTINCT c.Cline",after,retrieval,memgraph,0.622743,2709,
S_Lon,3,"PROFILE MATCH (s:SzoneszoneOriginal) WHERE s.SzoneOriginal IS NOT NULL RETURN DISTINCT s.Szone, s.SzoneOriginal",after,retrieval,memgraph,0.094703,50,
S_Lon,3,"PROFILE MATCH (s:Station)-[]-(s:SzoneszoneOriginal) WHERE s.SzoneOriginal IS NOT NULL RETURN DISTINCT s.Szone, s.SzoneOriginal",after,retrieval,memgraph,0.031357,22,
S_Lon,4,"PROFILE MATCH (s:Station)-[]-(c:CONNECTED_THROUGH)-[]-(:Station), (s)-[]-(z:SzoneszoneOriginal), (c)-[]-(d:Ccolorclinectype) WHERE z.Szone = ""6"" RETURN DISTINCT d.Cline",after,retrieval,memgraph,13.795267,88164,
S_Lon,5,"PROFILE MATCH (s:Station)-[]->(c:CONNECTED_THROUGH)-[]->(t:Station), (c)-[]-(d:Ccolorclinectype) WHERE s.name = ""Piccadilly Circus"" and d.Cline =""Bakerloo"" RETURN t.name",after,retrieval,memgraph,0.059439,217,
S_Lon,1,"PROFILE MATCH (c:Ccolorclinectype) WHERE c.Cline = ""Bakerloo"" SET c.Ccolor = ""Rainbow""",after,update,memgraph,0.03979,7,
S_Lon,1,"PROFILE MATCH (:CONNECTED_THROUGH)-->(c:Ccolorclinectype) WHERE c.Cline = ""Bakerloo"" SET c.Ccolor = ""Rainbow""",after,update,memgraph,0.126069,152,
S_Lon,1,"PROFILE MATCH (:CONNECTED_THROUGH)-->(c:Ccolorclinectype) WHERE c.Cline = ""Bakerloo"" WITH DISTINCT c SET c.Ccolor = ""Rainbow""",after,update,memgraph,0.14064100000000002,156,
S_Lon,1,"PROFILE MATCH (c:Ccolorclinectype) RETURN DISTINCT c.Cline, c.Ccolor",after,retrieval,memgraph,0.4672,2736,
S_Lon,1,"PROFILE MATCH  ()-[]-(d:CONNECTED_THROUGH)-[]-(), (d)-[]-(c:Ccolorclinectype) RETURN DISTINCT c.Cline, c.Ccolor",after,retrieval,memgraph,10.671220999999997,35898,
S_Lon,2,"PROFILE MATCH (s:Station)-[]-(:CONNECTED_THROUGH)-[:CCOLORCLINECTYPE]-(c:Ccolorclinectype) WHERE s.name = ""Piccadilly Circus"" RETURN DISTINCT c.Cline",after,retrieval,memgraph,0.7259680000000001,2709,
S_Lon,3,"PROFILE MATCH (s:SzoneszoneOriginal) WHERE s.SzoneOriginal IS NOT NULL RETURN DISTINCT s.Szone, s.SzoneOriginal",after,retrieval,memgraph,0.066029,50,
S_Lon,3,"PROFILE MATCH (s:Station)-[]-(s:SzoneszoneOriginal) WHERE s.SzoneOriginal IS NOT NULL RETURN DISTINCT s.Szone, s.SzoneOriginal",after,retrieval,memgraph,0.04018,22,
S_Lon,4,"PROFILE MATCH (s:Station)-[]-(c:CONNECTED_THROUGH)-[]-(:Station), (s)-[]-(z:SzoneszoneOriginal), (c)-[]-(d:Ccolorclinectype) WHERE z.Szone = ""6"" RETURN DISTINCT d.Cline",after,retrieval,memgraph,14.073605999999998,88164,
S_Lon,5,"PROFILE MATCH (s:Station)-[]->(c:CONNECTED_THROUGH)-[]->(t:Station), (c)-[]-(d:Ccolorclinectype) WHERE s.name = ""Piccadilly Circus"" and d.Cline =""Bakerloo"" RETURN t.name",after,retrieval,memgraph,0.132659,217,
S_Lon,1,"PROFILE MATCH (c:Ccolorclinectype) WHERE c.Cline = ""Bakerloo"" SET c.Ccolor = ""Rainbow""",after,update,memgraph,0.03962,7,
S_Lon,1,"PROFILE MATCH (:CONNECTED_THROUGH)-->(c:Ccolorclinectype) WHERE c.Cline = ""Bakerloo"" SET c.Ccolor = ""Rainbow""",after,update,memgraph,0.099398,152,
S_Lon,1,"PROFILE MATCH (:CONNECTED_THROUGH)-->(c:Ccolorclinectype) WHERE c.Cline = ""Bakerloo"" WITH DISTINCT c SET c.Ccolor = ""Rainbow""",after,update,memgraph,0.074803,156,
S_Lon,1,"PROFILE MATCH (c:Ccolorclinectype) RETURN DISTINCT c.Cline, c.Ccolor",after,retrieval,memgraph,0.488812,2736,
S_Lon,1,"PROFILE MATCH  ()-[]-(d:CONNECTED_THROUGH)-[]-(), (d)-[]-(c:Ccolorclinectype) RETURN DISTINCT c.Cline, c.Ccolor",after,retrieval,memgraph,10.500293000000001,35898,
S_Lon,2,"PROFILE MATCH (s:Station)-[]-(:CONNECTED_THROUGH)-[:CCOLORCLINECTYPE]-(c:Ccolorclinectype) WHERE s.name = ""Piccadilly Circus"" RETURN DISTINCT c.Cline",after,retrieval,memgraph,0.666177,2709,
S_Lon,3,"PROFILE MATCH (s:SzoneszoneOriginal) WHERE s.SzoneOriginal IS NOT NULL RETURN DISTINCT s.Szone, s.SzoneOriginal",after,retrieval,memgraph,0.070526,50,
S_Lon,3,"PROFILE MATCH (s:Station)-[]-(s:SzoneszoneOriginal) WHERE s.SzoneOriginal IS NOT NULL RETURN DISTINCT s.Szone, s.SzoneOriginal",after,retrieval,memgraph,0.032299,22,
S_Lon,4,"PROFILE MATCH (s:Station)-[]-(c:CONNECTED_THROUGH)-[]-(:Station), (s)-[]-(z:SzoneszoneOriginal), (c)-[]-(d:Ccolorclinectype) WHERE z.Szone = ""6"" RETURN DISTINCT d.Cline",after,retrieval,memgraph,13.987356999999998,88164,
S_Lon,5,"PROFILE MATCH (s:Station)-[]->(c:CONNECTED_THROUGH)-[]->(t:Station), (c)-[]-(d:Ccolorclinectype) WHERE s.name = ""Piccadilly Circus"" and d.Cline =""Bakerloo"" RETURN t.name",after,retrieval,memgraph,0.13550299999999998,217,
S_Lon,1,"PROFILE MATCH (c:Ccolorclinectype) WHERE c.Cline = ""Bakerloo"" SET c.Ccolor = ""Rainbow""",after,update,memgraph,0.086089,7,
S_Lon,1,"PROFILE MATCH (:CONNECTED_THROUGH)-->(c:Ccolorclinectype) WHERE c.Cline = ""Bakerloo"" SET c.Ccolor = ""Rainbow""",after,update,memgraph,0.12898300000000001,152,
S_Lon,1,"PROFILE MATCH (:CONNECTED_THROUGH)-->(c:Ccolorclinectype) WHERE c.Cline = ""Bakerloo"" WITH DISTINCT c SET c.Ccolor = ""Rainbow""",after,update,memgraph,0.148362,156,
